dataset,project,pPath,pId,codeLine,statement,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,2960,"        T[] joinedArray = (T[]) Array.newInstance(type1, array1.length + array2.length);",5,1,0,4,8,0,3,2,0,11,80,4,1,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,2961,"        System.arraycopy(array1, 0, joinedArray, 0, array1.length);",2,0,0,1,2,0,4,0,0,6,59,5,1,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,2962,"            System.arraycopy(array2, 0, joinedArray, array1.length, array2.length);",4,0,0,1,2,0,4,0,0,8,71,5,1,1
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,2964,        return joinedArray;,1,0,0,0,0,0,0,0,0,1,19,4,1,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,62,    public static final String[] EMPTY_STRING_ARRAY = new String[0];,1,0,0,2,4,3,0,2,0,6,64,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,66,    public static final long[] EMPTY_LONG_ARRAY = new long[0];,1,0,0,2,4,3,0,0,0,4,58,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,90,    public static final byte[] EMPTY_BYTE_ARRAY = new byte[0];,1,0,0,2,4,3,0,0,0,4,58,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,122,    public static final char[] EMPTY_CHAR_ARRAY = new char[0];,1,0,0,2,4,3,0,0,0,4,58,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,94,    public static final Byte[] EMPTY_BYTE_OBJECT_ARRAY = new Byte[0];,1,0,0,2,4,3,0,2,0,6,65,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,126,    public static final Character[] EMPTY_CHARACTER_OBJECT_ARRAY = new Character[0];,1,0,0,2,4,3,0,2,0,6,80,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,98,    public static final double[] EMPTY_DOUBLE_ARRAY = new double[0];,1,0,0,2,4,3,0,0,0,4,64,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,106,    public static final float[] EMPTY_FLOAT_ARRAY = new float[0];,1,0,0,2,4,3,0,0,0,4,61,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,102,    public static final Double[] EMPTY_DOUBLE_OBJECT_ARRAY = new Double[0];,1,0,0,2,4,3,0,2,0,6,71,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,70,    public static final Long[] EMPTY_LONG_OBJECT_ARRAY = new Long[0];,1,0,0,2,4,3,0,2,0,6,65,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,58,    public static final Class<?>[] EMPTY_CLASS_ARRAY = new Class[0];,1,0,0,2,4,3,0,2,0,6,64,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,74,    public static final int[] EMPTY_INT_ARRAY = new int[0];,1,0,0,2,4,3,0,0,0,4,55,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,54,    public static final Object[] EMPTY_OBJECT_ARRAY = new Object[0];,1,0,0,2,4,3,0,2,0,6,64,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,78,    public static final Integer[] EMPTY_INTEGER_OBJECT_ARRAY = new Integer[0];,1,0,0,2,4,3,0,2,0,6,74,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,118,    public static final Boolean[] EMPTY_BOOLEAN_OBJECT_ARRAY = new Boolean[0];,1,0,0,2,4,3,0,2,0,6,74,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,86,    public static final Short[] EMPTY_SHORT_OBJECT_ARRAY = new Short[0];,1,0,0,2,4,3,0,2,0,6,68,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,110,    public static final Float[] EMPTY_FLOAT_OBJECT_ARRAY = new Float[0];,1,0,0,2,4,3,0,2,0,6,68,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,82,    public static final short[] EMPTY_SHORT_ARRAY = new short[0];,1,0,0,2,4,3,0,0,0,4,61,2,0,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,37,114,    public static final boolean[] EMPTY_BOOLEAN_ARRAY = new boolean[0];,1,0,0,2,4,3,0,0,0,4,67,2,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,872,            calendar = (Calendar) calendar.clone();,1,0,0,2,4,0,2,1,0,5,39,6,1,1
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,642,"                rule = selectNumberRule(Calendar.MILLISECOND, tokenLen);",3,0,0,1,2,0,2,0,0,6,56,7,1,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,873,            calendar.setTimeZone(mTimeZone);,0,0,0,1,2,0,3,0,0,3,32,7,1,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,182,"        return getInstance(pattern, timeZone, null);",0,0,0,1,2,0,3,0,0,4,44,4,0.494252873563211,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1304,                buffer.append((char)(value % 10 + '0'));,1,2,0,3,6,0,2,0,0,6,40,8,0.241379310344817,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1300,                for (int i = mSize; --i >= 2; ) {,3,1,0,1,3,0,0,0,0,5,33,7,0.241379310344817,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1301,                    buffer.append('0');,0,0,0,1,2,0,2,0,0,3,19,10,0.241379310344817,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1303,                buffer.append((char)(value / 10 + '0'));,1,2,0,3,6,0,2,0,0,6,40,8,0.241379310344817,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1431,            buffer.append((char)(value % 10 + '0'));,1,2,0,3,6,0,2,0,0,6,40,6,0.005363984674298,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1423,"            appendTo(buffer, calendar.get(Calendar.MONTH) + 1);",2,1,0,2,4,0,4,0,0,7,51,6,0.005363984674298,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1430,            buffer.append((char)(value / 10 + '0'));,1,2,0,3,6,0,2,0,0,6,40,6,0.005363984674298,0
defect4j,lang,org/apache/commons/lang3/Validate,38,121,        if (expression == false) {,1,1,0,1,3,0,0,0,0,3,26,4,0.004310344827572,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1311,                    digits = Integer.toString(value).length();,1,0,0,2,4,0,4,0,0,6,42,9,0.004310344827572,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1310,"                    Validate.isTrue(value > -1, ""Negative values should not be possible"", value);",1,1,0,1,2,0,3,0,0,7,77,10,0.004310344827572,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1356,                buffer.append((char)(value % 10 + '0'));,1,2,0,3,6,0,2,0,0,6,40,8,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1355,                buffer.append((char)(value / 10 + '0'));,1,2,0,3,6,0,2,0,0,6,40,8,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1354,            if (value < 100) {,1,1,0,1,3,0,0,0,0,2,18,5,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1292,"            appendTo(buffer, calendar.get(mField));",0,0,0,2,4,0,5,0,0,5,39,6,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1299,            if (value < 100) {,1,1,0,1,3,0,0,0,0,2,18,5,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1347,"            appendTo(buffer, calendar.get(mField));",0,0,0,2,4,0,5,0,0,5,39,6,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,743,                        inLiteral = !inLiteral;,2,0,0,0,0,0,0,0,0,4,23,12,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,832,"        return format(calendar, new StringBuffer(mMaxLengthEstimate)).toString();",1,0,0,3,6,0,3,1,0,5,73,5,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1098,            buffer.append(mValue);,0,0,0,1,2,0,3,0,0,3,22,6,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1313,                for (int i = mSize; --i >= digits; ) {,4,1,0,1,3,0,0,0,0,6,38,7,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1316,                buffer.append(Integer.toString(value));,0,0,0,2,4,0,5,0,0,5,39,8,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,633,"                rule = selectNumberRule(Calendar.HOUR_OF_DAY, tokenLen);",3,0,0,1,2,0,2,0,0,6,56,7,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1307,                if (value < 1000) {,1,1,0,1,3,0,0,0,0,2,19,7,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,639,"                rule = selectNumberRule(Calendar.SECOND, tokenLen);",3,0,0,1,2,0,2,0,0,6,51,7,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,871,        if (mTimeZoneForced) {,1,0,0,1,3,0,0,0,0,1,22,4,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,875,"        return applyRules(calendar, buf);",0,0,0,1,2,0,3,0,0,3,33,5,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,738,                    if (i + 1 < length && pattern.charAt(i + 1) == '\'') {,3,5,0,2,5,0,2,0,0,11,54,10,0.003831417624492,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,636,"                rule = selectNumberRule(Calendar.MINUTE, tokenLen);",3,0,0,1,2,0,2,0,0,6,51,7,0.003380662609866,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,890,"            rules[i].appendTo(buf, calendar);",0,0,1,2,4,0,3,0,0,5,33,7,0.002955665024602,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,892,        return buf;,1,0,0,0,0,0,0,0,0,1,11,4,0.002955665024602,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,887,        Rule[] rules = mRules;,2,0,0,1,2,0,0,1,0,3,22,4,0.002955665024602,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,889,        for (int i = 0; i < len; i++) {,4,1,0,1,3,0,0,0,0,6,31,4,0.002955665024602,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,888,        int len = mRules.length;,3,0,0,0,0,0,0,0,0,3,24,5,0.002955665024602,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,627,"                rule = selectNumberRule(Calendar.DAY_OF_MONTH, tokenLen);",3,0,0,1,2,0,2,0,0,6,57,7,0.00147362216325,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,549,            locale = Locale.getDefault();,1,0,0,1,2,0,2,0,0,4,29,6,0.001149425287342,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,621,                    rule = TwoDigitMonthField.INSTANCE;,3,0,0,0,0,0,0,0,0,4,35,11,0.000841042893154,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1403,        static final TwoDigitMonthField INSTANCE = new TwoDigitMonthField();,1,0,0,1,2,2,0,2,0,5,68,3,0.000841042893154,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,618,                } else if (tokenLen == 3) {,1,1,0,1,4,0,0,0,0,2,27,8,0.000547345374905,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,620,                } else if (tokenLen == 2) {,1,1,0,1,4,0,0,0,0,2,27,9,0.000547345374905,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1278,            mSize = size;,2,0,0,0,0,0,0,0,0,3,13,5,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1272,"        PaddedNumberField(int field, int size) {",3,0,0,1,3,0,0,0,0,3,40,3,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1273,            if (size < 3) {,1,1,0,1,3,0,0,0,0,2,15,5,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1277,            mField = field;,2,0,0,0,0,0,0,0,0,3,15,5,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1332,        TwoDigitNumberField(int field) {,2,0,0,1,3,0,0,0,0,2,32,3,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,610,"                    rule = selectNumberRule(Calendar.YEAR, tokenLen);",3,0,0,1,2,0,2,0,0,6,49,9,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,771,            return new TwoDigitNumberField(field);,1,0,0,1,2,0,0,1,0,2,38,6,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,773,"            return new PaddedNumberField(field, padding);",2,0,0,1,2,0,0,1,0,3,45,6,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1333,            mField = field;,2,0,0,0,0,0,0,0,0,3,15,5,0.000267308206354,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,586,        String[] AmPmStrings = symbols.getAmPmStrings();,1,0,0,2,4,0,2,1,0,4,48,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,584,        String[] weekdays = symbols.getWeekdays();,1,0,0,2,4,0,2,1,0,4,42,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,585,        String[] shortWeekdays = symbols.getShortWeekdays();,1,0,0,2,4,0,2,1,0,4,52,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,582,        String[] months = symbols.getMonths();,1,0,0,2,4,0,2,1,0,4,38,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,583,        String[] shortMonths = symbols.getShortMonths();,1,0,0,2,4,0,2,1,0,4,48,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,747,                    i--;,1,0,0,0,0,0,0,0,0,2,4,11,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,589,        int[] indexRef = new int[1];,1,0,0,2,4,0,0,0,0,1,28,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,579,        List<Rule> rules = new ArrayList<Rule>();,1,0,0,1,2,0,0,4,0,5,41,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,750,                    buf.append(c);,0,0,0,1,2,0,3,0,0,3,14,12,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,756,        return buf.toString();,0,0,0,1,2,0,2,0,0,2,22,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,755,        indexRef[0] = i;,1,0,1,1,2,0,0,0,0,3,16,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,591,        for (int i = 0; i < length; i++) {,4,1,0,1,3,0,0,0,0,6,34,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,111,"    private static final Map<FastDateFormat, FastDateFormat> cInstanceCache = new HashMap<FastDateFormat, FastDateFormat>(7);",1,0,0,1,2,3,0,6,0,10,121,2,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,593,"            String token = parseToken(mPattern, indexRef);",1,0,0,1,2,0,3,1,0,5,46,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,592,            indexRef[0] = i;,1,0,1,1,2,0,0,0,0,3,16,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,594,            i = indexRef[0];,1,0,1,1,2,0,0,0,0,3,16,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,597,            if (tokenLen == 0) {,1,1,0,1,3,0,0,0,0,2,20,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,596,            int tokenLen = token.length();,1,0,0,1,2,0,2,0,0,3,30,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,616,                if (tokenLen >= 4) {,1,1,0,1,3,0,0,0,0,2,20,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,697,        return rules;,1,0,0,0,0,0,0,0,0,1,13,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,694,            rules.add(rule);,0,0,0,1,2,0,3,0,0,3,16,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,542,        if (timeZone == null) {,1,1,0,1,3,0,0,0,0,2,23,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,714,        if (c >= 'A' && c <= 'Z' || c >= 'a' && c <= 'z') {,4,7,0,1,3,0,0,0,0,15,51,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,767,        switch (padding) {,1,0,0,1,3,0,0,0,0,1,18,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,218,"            cInstanceCache.put(format, format);  // this is OK!",0,0,0,1,2,0,4,0,0,4,51,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,216,            format = emptyFormat;,2,0,0,0,0,0,0,0,0,3,21,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,217,            format.init();  // convert shell format into usable one,0,0,0,1,2,0,2,0,0,2,55,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,214,        FastDateFormat format = cInstanceCache.get(emptyFormat);,1,0,0,1,2,0,3,1,0,5,56,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,215,        if (format == null) {,1,1,0,1,3,0,0,0,0,2,21,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,213,"        FastDateFormat emptyFormat = new FastDateFormat(pattern, timeZone, locale);",4,0,0,1,2,0,0,2,0,6,75,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,604,            switch (c) {,1,0,0,1,3,0,0,0,0,1,12,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,602,            char c = token.charAt(0);,1,0,0,1,2,0,2,0,0,3,25,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,115,"    private static final Map<Object, String> cTimeZoneDisplayCache = new HashMap<Object, String>(7);",1,0,0,1,2,3,0,6,0,10,96,2,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,114,"    private static final Map<Object, FastDateFormat> cDateTimeInstanceCache = new HashMap<Object, FastDateFormat>(7);",1,0,0,1,2,3,0,6,0,10,113,2,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,609,                if (tokenLen >= 4) {,1,1,0,1,3,0,0,0,0,2,20,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,113,"    private static final Map<Object, FastDateFormat> cTimeInstanceCache = new HashMap<Object, FastDateFormat>(7);",1,0,0,1,2,3,0,6,0,10,109,2,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,112,"    private static final Map<Object, FastDateFormat> cDateInstanceCache = new HashMap<Object, FastDateFormat>(7);",1,0,0,1,2,3,0,6,0,10,109,2,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,566,        mMaxLengthEstimate = len;,2,0,0,0,0,0,0,0,0,3,25,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,561,        int len = 0;,1,0,0,0,0,0,0,0,0,1,12,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,562,        for (int i=mRules.length; --i >= 0; ) {,4,1,0,1,3,0,0,0,0,6,39,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,563,            len += mRules[i].estimateLength();,1,0,1,2,4,0,1,0,0,5,34,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,685,                    rule = new CharacterLiteral(sub.charAt(0));,1,0,0,2,4,0,2,1,0,5,43,9,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,684,                if (sub.length() == 1) {,0,1,0,2,5,0,2,0,0,3,24,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,683,                String sub = token.substring(1);,1,0,0,1,2,0,2,1,0,4,32,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,745,                } else if (!inLiteral &&,1,1,0,0,2,0,0,0,0,3,24,9,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,578,        DateFormatSymbols symbols = new DateFormatSymbols(mLocale);,2,0,0,1,2,0,0,2,0,4,59,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,588,        int length = mPattern.length();,1,0,0,1,2,0,2,0,0,3,31,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,708,        StringBuilder buf = new StringBuilder();,1,0,0,1,2,0,0,2,0,3,40,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,548,        if (locale == null) {,1,1,0,1,3,0,0,0,0,2,21,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1084,            mValue = value;,2,0,0,0,0,0,0,0,0,3,15,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1083,        CharacterLiteral(char value) {,2,0,0,1,3,0,0,0,0,2,30,3,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,541,        mTimeZoneForced = (timeZone != null);,2,1,0,1,2,0,0,0,0,4,37,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,545,        mTimeZone = timeZone;,2,0,0,0,0,0,0,0,0,3,21,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1008,        return total;,1,0,0,0,0,0,0,0,0,1,13,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1007,        total += (mLocaleForced ? 1 : 0);,2,0,0,1,2,0,0,0,0,3,33,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1006,        total += mLocale.hashCode();,1,0,0,1,2,0,2,0,0,4,28,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1005,        total += (mTimeZoneForced ? 1 : 0);,2,0,0,1,2,0,0,0,0,3,35,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1004,        total += mTimeZone.hashCode();,1,0,0,1,2,0,2,0,0,4,30,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1003,        total += mPattern.hashCode();,1,0,0,1,2,0,2,0,0,4,29,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,1002,        int total = 0;,1,0,0,0,0,0,0,0,0,1,14,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,719,            while (i + 1 < length) {,2,2,0,1,3,0,0,0,0,4,24,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,717,            buf.append(c);,0,0,0,1,2,0,3,0,0,3,14,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,536,        if (pattern == null) {,1,1,0,1,3,0,0,0,0,2,22,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,713,        char c = pattern.charAt(i);,1,0,0,1,2,0,3,0,0,4,27,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,711,        int length = pattern.length();,1,0,0,1,2,0,2,0,0,3,30,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,710,        int i = indexRef[0];,1,0,1,1,2,0,0,0,0,2,20,5,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,559,        mRules = rulesList.toArray(new Rule[rulesList.size()]);,1,0,0,3,6,0,4,1,0,7,55,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,558,        List<Rule> rulesList = parsePattern();,1,0,0,1,2,0,1,2,0,4,38,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,551,        mLocale = locale;,2,0,0,0,0,0,0,0,0,3,17,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,737,                if (c == '\'') {,1,1,0,1,3,0,0,0,0,3,16,8,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,722,                    buf.append(c);,0,0,0,1,2,0,3,0,0,3,14,11,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,723,                    i++;,1,0,0,0,0,0,0,0,0,2,4,10,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,720,                char peek = pattern.charAt(i + 1);,2,1,0,1,2,0,2,0,0,5,34,9,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,721,                if (peek == c) {,2,1,0,1,3,0,0,0,0,3,16,8,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,547,        mLocaleForced = (locale != null);,2,1,0,1,2,0,0,0,0,4,33,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,581,        String[] ERAs = symbols.getEras();,1,0,0,2,4,0,2,1,0,4,34,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,220,        return format;,1,0,0,0,0,0,0,0,0,1,14,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,735,                c = pattern.charAt(i);,1,0,0,1,2,0,3,0,0,5,22,8,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,734,            for (; i < length; i++) {,3,1,0,1,3,0,0,0,0,5,25,6,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,539,        mPattern = pattern;,2,0,0,0,0,0,0,0,0,3,19,4,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,730,            buf.append('\'');,0,0,0,1,2,0,2,0,0,3,17,7,0,0
defect4j,lang,org/apache/commons/lang3/time/FastDateFormat,38,732,            boolean inLiteral = false;,1,0,0,0,0,0,0,0,0,2,26,7,0,0
defect4j,lang,org/apache/commons/lang/StringUtils,40,1045,        if (str == null || searchStr == null) {,2,3,0,1,3,0,0,0,0,5,39,4,1,0
defect4j,lang,org/apache/commons/lang/StringUtils,40,1048,"        return contains(str.toUpperCase(), searchStr.toUpperCase());",0,0,0,3,6,0,5,0,0,5,60,5,1,1
defect4j,lang,org/apache/commons/lang/StringUtils,40,1018,        return str.indexOf(searchStr) >= 0;,0,1,0,1,2,0,3,0,0,4,35,4,0.250000000000374,0
defect4j,lang,org/apache/commons/lang/StringUtils,40,1015,        if (str == null || searchStr == null) {,2,3,0,1,3,0,0,0,0,5,39,4,0,0
defect4j,lang,org/apache/commons/lang/math/Fraction,49,470,"        return Fraction.getFraction(numerator / gcd, denominator / gcd);",4,2,0,1,2,0,2,0,0,8,64,5,1,0
defect4j,lang,org/apache/commons/lang/math/Fraction,49,467,        if (gcd == 1) {,1,1,0,1,3,0,0,0,0,2,15,4,1,0
defect4j,lang,org/apache/commons/lang/math/Fraction,49,466,"        int gcd = greatestCommonDivisor(Math.abs(numerator), denominator);",1,0,0,2,4,0,5,0,0,6,66,5,1,1
defect4j,lang,org/apache/commons/lang/math/Fraction,49,146,            if (numerator==Integer.MIN_VALUE ||,3,2,0,0,1,0,0,0,0,5,35,6,0.106382978723389,0
